item_id,item_name,category,department,shelf_life_days,days_remaining,initial_stock,current_stock,base_price,dynamic_price,daily_sales,elasticity,restock_frequency_days,last_restock_date,next_restock_date,carbon_score,predicted_monthly_sales,predicted_daily_sales,days_until_restock,days_stock_lasts,risk_score,risk_tag,forecasted_waste_units,forecasted_waste_value,recommended_action,co2_saved_kg,meals_saved,water_saved_liters,energy_saved_kwh,sustainability_score,efficiency_ratio,tactical_note,confidence,overstock_score
WM8CF8F5,Sara Lee Paper Towels 16oz,Perishable,Household,618,384,336,1415,18.26,18.26,3,4.49,11,2025-06-22,2025-07-03,5.24,100.56,3.35,1,21.492537925280043,66.11,🟠 MEDIUM RISK – Monitor,263,4802.38,Strategic Discount - Tier 2,1378.12,876.67,13150,65.75,100.0,0.287,Action: Apply Tier 2 Strategic Discount. New price: $18.26 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,471.67
WM9AD2C4,Great Value Yogurt 12oz,Perishable,Dairy,20,0,378,0,1.6,1.6,17,0.14,1,2025-06-29,2025-06-30,6.58,530.59,17.69,1,18.032786340839632,74.92,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $1.60 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM7C3664,Organic Muffins 12oz,Perishable,Bakery,34,0,448,448,4.69,4.69,120,0.93,2,2025-06-26,2025-06-28,5.64,2443.77,81.46,4,3.1549226968870365,85.66,🔴 HIGH RISK – Act Now,448,2101.12,DONATE,2526.72,1493.33,22400,112.0,100.0,1.203,"Action: Donate. Potential savings: $2101.12, CO₂ reduction: 2526.72kg. 🌱 High sustainability impact.",✅ Confident action,3.73
WM39B669,Kellogg's Rolls 16oz,Perishable,Bakery,52,0,257,257,0.5,0.5,48,0.08,1,2025-06-23,2025-06-24,3.7,1394.79,46.49,3,1.1400300728435655,94.0,🔴 HIGH RISK – Act Now,257,128.5,Strategic Discount - Tier 1,950.9,856.67,12850,64.25,100.0,7.4,Action: Apply Tier 1 Strategic Discount. New price: $0.50 (0.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now. 🌱 High sustainability impact.,✅ Confident action,5.35
WM120487,Tyson Chicken 12oz,Perishable,Meat,5,0,209,0,3.31,3.31,33,0.37,1,2025-06-24,2025-06-25,5.47,1035.74,34.52,2,4.634994144793397,68.18,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.31 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMFEFB9E,Barilla Sauce,Non-Perishable,Grocery,475,354,475,2639,6.33,6.33,8,0.71,10,2025-06-22,2025-07-02,8.24,235.45,7.85,8,37.83439536409798,76.05,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $6.33 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,329.88
WMEFEB3E,Tyson Beans Organic,Perishable,Grocery,636,337,147,0,6.17,6.17,19,1.08,10,2025-07-01,2025-07-11,1.58,586.21,19.54,4,4.401228043528935,25.13,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WMD9F76F,Canned Soup,Non-Perishable,Grocery,549,255,91,0,3.02,3.02,15,0.38,10,2025-06-21,2025-07-01,7.17,461.55,15.38,7,1.755526644934715,56.3,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM59118A,Uncle Ben's Cereal 12oz,Perishable,Grocery,523,440,99,397,9.92,9.92,3,1.19,10,2025-06-24,2025-07-04,5.07,102.06,3.4,8,8.235293886653286,56.63,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,132.33
WMD81008,Fresh Potatoes 12oz,Perishable,Produce,4,0,200,200,9.34,9.34,40,1.8,2,2025-06-23,2025-06-25,4.68,1228.98,40.97,2,3.9297045448620302,88.72,🔴 HIGH RISK – Act Now,200,1868.0,DONATE,936.0,666.67,10000,50.0,100.0,0.501,"Action: Donate. Potential savings: $1868.00, CO₂ reduction: 936.0kg.",✅ Confident action,5.0
WMEED870,Organic Beans,Non-Perishable,Grocery,681,0,300,0,2.96,2.96,30,0.4,7,2025-06-30,2025-07-07,1.21,2122.25,70.74,1,1.6680803444077474,50.84,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM593D59,Carrots,Perishable,Produce,12,0,483,0,6.51,6.51,74,1.35,1,2025-07-01,2025-07-02,5.39,2274.04,75.8,1,4.617414062120984,61.56,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $6.51 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM9B2B8F,Great Value Beef,Perishable,Meat,3,0,495,495,4.74,4.74,72,0.45,1,2025-07-01,2025-07-02,7.77,2073.26,69.11,2,3.2846186947652707,100.0,🔴 HIGH RISK – Act Now,495,2346.3,DONATE,3846.15,1650.0,24750,123.75,100.0,1.639,"Action: Donate. Potential savings: $2346.30, CO₂ reduction: 3846.15kg. 🌱 High sustainability impact.",✅ Confident action,6.88
WMCBD2E0,Heinz Rolls 12oz,Perishable,Bakery,12,0,474,0,8.61,8.61,9,0.98,2,2025-06-17,2025-06-19,6.75,282.95,9.43,1,46.12937284437249,67.2,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $8.61 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMCF7800,Fresh Carrots Organic,Perishable,Produce,14,0,337,0,3.11,3.11,81,0.49,1,2025-06-19,2025-06-20,4.59,2445.27,81.51,1,2.8094711568926773,63.46,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.11 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM40ABE2,Sara Lee Sauce 12oz,Non-Perishable,Grocery,498,419,133,0,7.88,7.88,32,1.07,11,2025-06-20,2025-07-01,6.22,1044.41,34.81,11,1.1490950422854955,31.23,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM33A765,Canned Ketchup 16oz,Non-Perishable,Grocery,300,116,323,0,5.8,5.8,44,1.1,9,2025-06-30,2025-07-09,3.01,1288.57,42.95,9,6.030267646083141,36.57,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM56D8E5,Great Value Beef,Perishable,Meat,8,0,181,0,8.67,8.67,38,0.67,1,2025-07-01,2025-07-02,3.86,1148.94,38.3,2,2.088772887561547,58.74,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM77D4DB,Canned Pasta,Perishable,Grocery,535,0,196,0,1.33,1.33,63,0.21,10,2025-06-18,2025-06-28,4.44,1845.95,61.53,6,1.852754790535732,65.66,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $1.33 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM28937B,Onions 12oz,Perishable,Produce,4,0,317,0,6.32,6.32,19,1.4,2,2025-06-17,2025-06-19,6.12,1383.89,46.13,1,3.468458623353273,64.48,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $6.32 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM2DA54C,Campbell's Cereal 16oz,Non-Perishable,Grocery,501,0,123,0,7.39,7.39,19,0.78,11,2025-06-29,2025-07-10,9.33,571.43,19.05,9,4.146981793380369,79.52,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $7.39 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM819467,Sara Lee Lotion,Perishable,Personal Care,509,219,373,0,19.93,19.93,49,3.31,11,2025-06-19,2025-06-30,6.13,1546.06,51.54,11,5.89833128831813,47.31,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM9BFB0F,Great Value Croissants,Perishable,Bakery,44,0,241,0,4.02,4.02,68,0.59,2,2025-06-28,2025-06-30,9.0,2136.83,71.23,1,2.4427908437415886,80.1,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 1,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 1 Strategic Discount. New price: $4.02 (0.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now.,✅ Confident action,0.0
WM25D9BF,Uncle Ben's Batteries,Non-Perishable,Electronics,419,86,222,0,85.24,85.24,5,22.17,11,2025-06-22,2025-07-03,7.78,155.29,5.18,1,26.83397772323505,62.91,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $85.24 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMAA9CAD,Del Monte Rice 16oz,Non-Perishable,Grocery,483,0,232,0,6.0,6.0,3,0.0,9,2025-06-20,2025-06-29,3.57,100.29,3.34,10,36.22754584114826,64.28,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $6.00 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMA750A6,Great Value Sauce 12oz,Non-Perishable,Grocery,707,257,156,0,2.11,2.11,28,0.36,10,2025-06-28,2025-07-08,4.01,842.5,28.08,1,5.19943021355716,47.9,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WMF115BC,Great Value Butter,Perishable,Dairy,24,0,210,0,7.93,7.93,45,0.48,2,2025-06-21,2025-06-23,4.68,1351.71,45.06,1,2.663115764375656,63.92,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $7.93 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM05BDE3,Kellogg's Sauce 12oz,Perishable,Grocery,321,142,151,0,1.34,1.34,25,0.15,10,2025-06-21,2025-07-01,8.23,1842.42,61.41,6,2.100635080940099,63.73,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $1.34 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM1A7DE4,Kellogg's Pasta 16oz,Non-Perishable,Grocery,505,273,112,0,3.43,3.43,23,0.4,13,2025-07-01,2025-07-14,2.89,705.58,23.52,8,4.6343536512993735,35.94,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM16ED89,Grapes Organic,Perishable,Produce,11,0,475,0,5.22,5.22,36,1.02,1,2025-06-24,2025-06-25,7.1,1098.68,36.62,2,5.871108855025145,68.4,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $5.22 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMC1BD4F,Campbell's Bacon 12oz,Perishable,Meat,11,0,206,0,6.25,6.25,11,0.59,1,2025-06-21,2025-06-22,5.41,364.63,12.15,1,14.732510750617848,65.74,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $6.25 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM5F3551,Campbell's Speaker,Perishable,Electronics,620,431,246,0,20.82,20.82,74,6.46,11,2025-06-20,2025-07-01,1.71,2237.03,74.57,11,1.139868584522734,19.03,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WMAF95B3,Great Value Cheese 12oz,Perishable,Dairy,15,0,321,0,6.39,6.39,13,0.4,2,2025-06-26,2025-06-28,4.35,395.61,13.19,1,11.296437053841824,63.4,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $6.39 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM5AA614,Tyson Paper Towels,Non-Perishable,Household,403,128,227,0,15.44,15.44,51,3.68,10,2025-06-17,2025-06-27,5.17,1509.71,50.32,6,2.5238473920949342,47.98,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WMD5DAA7,Campbell's Sauce,Non-Perishable,Grocery,692,179,95,0,2.94,2.94,55,0.38,10,2025-06-22,2025-07-02,3.77,1602.53,53.42,7,1.0857357167360815,50.93,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WMA31547,Kellogg's Butter,Perishable,Dairy,49,0,105,0,8.1,8.1,31,0.65,2,2025-06-28,2025-06-30,6.06,974.3,32.48,1,0.9852216887622752,67.74,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $8.10 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM24081A,Del Monte Cream,Perishable,Dairy,39,0,320,320,8.9,8.9,31,0.8,1,2025-06-19,2025-06-20,2.41,961.3,32.04,3,3.4332083912860125,81.64,🔴 HIGH RISK – Act Now,320,2848.0,DONATE,771.2,1066.67,16000,80.0,100.0,0.271,"Action: Donate. Potential savings: $2848.00, CO₂ reduction: 771.2kg.",✅ Confident action,10.32
WM275BB7,Great Value Cleaner,Non-Perishable,Household,645,209,350,0,13.23,13.23,69,2.0,12,2025-06-30,2025-07-12,5.62,2153.99,71.8,2,4.49860705113288,49.52,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WMF2F272,Barilla Croissants,Perishable,Bakery,39,0,296,296,4.21,4.21,33,0.46,1,2025-06-27,2025-06-28,5.0,1032.75,34.42,1,7.001743545048673,95.4,🔴 HIGH RISK – Act Now,296,1246.16,DONATE,1480.0,986.67,14800,74.0,100.0,1.188,"Action: Donate. Potential savings: $1246.16, CO₂ reduction: 1480.0kg. 🌱 High sustainability impact.",✅ Confident action,8.97
WMB89D4F,Fresh Potatoes,Perishable,Produce,11,0,107,107,7.38,7.38,4,1.06,1,2025-07-01,2025-07-02,4.59,140.17,4.67,1,20.985010363805305,88.36,🔴 HIGH RISK – Act Now,107,789.66,DONATE,491.13,356.67,5350,26.75,100.0,0.622,"Action: Donate. Potential savings: $789.66, CO₂ reduction: 491.13kg.",✅ Confident action,26.75
WMBAC57D,Tyson Milk,Perishable,Dairy,38,0,424,0,1.16,1.16,45,0.0,2,2025-06-20,2025-06-22,1.89,1367.28,45.58,1,4.3001314639364665,57.56,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM0770DC,Heinz Rolls Organic,Perishable,Bakery,23,0,250,0,6.01,6.01,9,0.91,1,2025-06-22,2025-06-23,6.39,279.54,9.32,1,19.63519377598558,66.46,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $6.01 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM99BDE2,Great Value Sauce 12oz,Perishable,Grocery,499,127,103,111,0.69,0.69,7,0.13,11,2025-06-28,2025-07-09,6.58,227.58,7.59,8,2.89855066636578,94.84,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 1,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 1 Strategic Discount. New price: $0.69 (0.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now.,✅ Confident action,15.86
WMD40A8F,Fresh Avocados 16oz,Perishable,Produce,10,0,121,0,1.62,1.62,59,0.23,1,2025-06-23,2025-06-24,1.92,1744.38,58.15,1,1.960447068075584,55.38,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM27D2B2,Heinz Yogurt,Perishable,Dairy,37,0,463,463,9.93,9.93,18,0.85,1,2025-06-24,2025-06-25,4.8,558.85,18.63,3,14.922169217562146,90.7,🔴 HIGH RISK – Act Now,463,4597.59,DONATE,2222.4,1543.33,23150,115.75,100.0,0.483,"Action: Donate. Potential savings: $4597.59, CO₂ reduction: 2222.4kg.",✅ Confident action,25.72
WM868C48,Uncle Ben's Butter 16oz,Perishable,Dairy,49,0,60,0,2.62,2.62,37,0.19,2,2025-06-19,2025-06-21,5.24,1118.28,37.28,1,1.3948498310809427,69.06,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $2.62 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM4E0373,Great Value Earbuds 16oz,Non-Perishable,Electronics,433,349,421,0,20.96,20.96,42,8.12,7,2025-06-20,2025-06-27,5.07,1281.7,42.72,3,4.588014850173126,28.04,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM050B06,Campbell's Razor Blades,Perishable,Personal Care,569,59,328,0,4.74,4.74,41,1.15,13,2025-06-19,2025-07-02,4.87,1209.55,40.32,11,3.893849235821143,55.33,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM3998A1,Onions,Perishable,Produce,3,0,169,0,7.07,7.07,13,1.73,1,2025-06-20,2025-06-21,6.25,422.9,14.1,1,10.212765681144615,65.0,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $7.07 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM83580E,Campbell's Rolls 12oz,Perishable,Bakery,10,0,252,252,3.99,3.99,15,0.66,2,2025-06-18,2025-06-20,6.52,490.43,16.35,3,12.966360553744709,99.48,🔴 HIGH RISK – Act Now,252,1005.48,DONATE,1643.04,840.0,12600,63.0,100.0,1.634,"Action: Donate. Potential savings: $1005.48, CO₂ reduction: 1643.04kg. 🌱 High sustainability impact.",✅ Confident action,16.8
WMFACD9C,Barilla Rice 16oz,Perishable,Grocery,619,21,290,51,0.62,0.62,39,0.0,7,2025-06-20,2025-06-27,6.16,1179.88,39.33,5,6.102211767773113,81.13,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 1,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 1 Strategic Discount. New price: $0.62 (0.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now.,✅ Confident action,1.31
WM225BDE,Fresh Lettuce,Perishable,Produce,8,0,196,0,5.02,5.02,29,0.56,2,2025-06-19,2025-06-21,0.45,859.73,28.66,1,2.791346839704317,46.2,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM0E9043,Sara Lee Cereal Organic,Perishable,Grocery,483,59,428,0,9.07,9.07,80,1.27,13,2025-06-24,2025-07-07,7.43,2351.33,78.38,1,5.281959868682522,64.83,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $9.07 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM07D448,Del Monte Rice 16oz,Non-Perishable,Grocery,609,248,356,254,1.31,1.31,45,0.0,9,2025-06-21,2025-06-30,7.6,1324.75,44.16,9,7.78985509938038,94.11,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 1,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 1 Strategic Discount. New price: $1.31 (0.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now.,✅ Confident action,5.64
WME92805,Heinz Shampoo,Non-Perishable,Personal Care,530,377,80,0,3.49,3.49,69,0.58,8,2025-06-23,2025-07-01,5.49,2072.29,69.08,2,0.752750414326474,37.71,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WMC91771,Kellogg's Bagels,Perishable,Bakery,47,0,288,0,9.7,9.7,52,1.36,2,2025-06-20,2025-06-22,8.6,1678.72,55.96,3,4.967834248538029,74.4,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $9.70 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMDA10A3,Canned Beans 12oz,Perishable,Grocery,456,133,247,0,9.46,9.46,30,1.01,13,2025-06-24,2025-07-07,4.45,909.4,30.31,1,4.124051540827487,46.13,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM5BD0FF,Del Monte Shampoo 16oz,Non-Perishable,Personal Care,528,272,149,0,15.47,15.47,29,2.95,8,2025-06-20,2025-06-28,3.4,878.32,29.28,2,1.0928961492338718,32.99,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM267FB6,Barilla Cereal,Perishable,Grocery,389,133,428,0,5.65,5.65,66,1.02,10,2025-06-19,2025-06-29,5.16,1916.67,63.89,6,2.770386628438094,46.96,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM0469A9,Tyson Cereal,Perishable,Grocery,534,370,383,0,3.14,3.14,65,0.58,12,2025-06-18,2025-06-30,7.16,2025.27,67.51,4,1.6590134269880754,45.12,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WMEDBD51,Kellogg's Milk,Perishable,Dairy,34,0,392,0,7.58,7.58,33,0.0,1,2025-06-29,2025-06-30,5.84,1020.02,34.0,2,11.176470588235292,73.36,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $7.58 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM39C73C,Uncle Ben's Beef 12oz,Perishable,Meat,7,0,374,374,6.13,6.13,67,0.87,1,2025-06-26,2025-06-27,3.5,2036.18,67.87,1,1.5912773777725968,85.3,🔴 HIGH RISK – Act Now,374,2292.62,DONATE,1309.0,1246.67,18700,93.5,100.0,0.571,"Action: Donate. Potential savings: $2292.62, CO₂ reduction: 1309.0kg.",✅ Confident action,5.58
WM7668C5,Campbell's Sauce 12oz,Perishable,Grocery,514,308,96,96,7.18,7.18,64,1.07,7,2025-06-29,2025-07-06,8.12,1934.99,64.5,9,1.2093023255813953,57.51,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,1.5
WM41DD6B,Heinz Yogurt 16oz,Perishable,Dairy,43,0,282,0,1.9,1.9,14,0.12,1,2025-06-21,2025-06-22,4.73,411.0,13.7,1,13.284671717799274,67.72,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $1.90 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM2388EC,Tyson Chicken 12oz,Perishable,Meat,10,0,130,0,9.92,9.92,36,0.66,2,2025-06-29,2025-07-01,2.25,1095.55,36.52,1,1.5881708453722092,52.4,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WMFCA2E7,Uncle Ben's Pasta 12oz,Perishable,Grocery,425,336,166,166,8.79,8.79,51,1.73,10,2025-06-27,2025-07-07,3.93,1561.6,52.05,12,2.0749279843044075,43.63,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,3.25
WM7FA0A8,Lettuce,Perishable,Produce,8,0,378,0,2.01,2.01,76,0.46,2,2025-06-28,2025-06-30,3.85,2325.05,77.5,1,1.883870967741936,60.8,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $2.01 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMAD726B,Organic Pasta,Perishable,Grocery,415,263,488,1312,4.57,4.57,21,0.54,12,2025-06-21,2025-07-03,4.03,644.6,21.49,6,15.960912222110885,65.37,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $4.57 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,62.48
