category,department,shelf_life_days,days_remaining,initial_stock,current_stock,base_price,dynamic_price,elasticity,restock_frequency_days,carbon_score,predicted_daily_sales,days_until_restock,days_stock_lasts,risk_score,forecasted_waste_units,forecasted_waste_value,recommended_action,co2_saved_kg,meals_saved,water_saved_liters,energy_saved_kwh,sustainability_score,efficiency_ratio,overstock_score
0,3,492,0,385,0,1.05,1.05,0.0,13,4.93,3.88,5,55.41236949962824,69.72,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,14,0,223,0,5.18,5.18,0.59,2,4.33,52.13,0,2.5129483467462417,61.42,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,8,0,451,0,8.89,8.89,1.29,2,5.38,35.89,1,11.925327592049104,61.52,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,10,0,211,211,3.15,3.15,0.18,1,6.71,3.03,1,24.752475481245547,100.0,211,664.65,0,1415.81,703.33,10550,52.75,100.0,2.13,105.5
1,0,45,0,346,0,8.54,8.54,1.19,1,3.24,21.31,0,6.241201470350126,52.96,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,39,0,363,0,1.46,1.46,0.23,2,5.67,63.29,0,5.703902587737734,70.38,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,5,0,230,230,1.95,1.95,0.43,2,4.32,53.06,2,3.3169995372181367,89.02,230,448.5,0,993.6,766.67,11500,57.5,100.0,2.215,4.34
1,7,10,0,449,0,4.77,4.77,0.83,2,5.38,81.42,0,3.291574625731432,63.22,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,11,0,172,0,3.2,3.2,0.51,1,5.03,19.56,0,5.265848814533061,65.02,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,2,611,144,95,0,34.34,34.34,8.43,13,3.67,38.36,9,1.746611025389813,45.25,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,42,0,224,0,7.19,7.19,0.0,2,7.47,73.15,0,1.5037593671284388,79.88,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,628,356,71,17,9.59,9.59,1.76,8,0.41,27.77,6,1.8005041114798208,22.48,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.59
1,5,9,0,373,0,8.76,8.76,0.45,2,6.15,35.95,0,7.2878997062524,70.1,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,58,0,356,0,6.0,6.0,0.78,2,6.03,38.96,0,5.698152084620483,66.32,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,597,518,64,0,3.64,3.64,0.45,13,3.1,72.42,12,0.3590168552524095,23.19,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,18,0,109,0,5.97,5.97,0.44,1,4.06,49.23,0,0.6906357976060934,61.84,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,24,0,184,0,9.75,9.75,0.0,1,6.35,49.71,0,1.7702675844041114,75.4,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,498,0,352,0,9.91,9.91,1.75,11,5.87,72.66,0,2.587393208432192,63.48,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,13,0,174,0,5.51,5.51,0.41,2,2.94,69.2,0,0.5346821045046285,57.66,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,4,361,0,333,0,4.42,4.42,0.0,10,5.37,59.92,2,3.554739761497378,71.48,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,6,481,0,124,0,5.77,5.77,1.72,13,6.18,65.07,4,1.214077153381081,64.72,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,4,483,238,82,0,19.66,19.66,3.65,13,6.14,54.14,1,0.7572959080571987,44.85,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,29,0,482,0,8.62,8.62,0.0,1,6.09,76.08,0,2.457938952410349,74.36,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,516,368,164,0,4.33,4.33,0.65,10,6.23,22.63,0,5.788776175790292,39.89,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,6,0,173,173,9.93,9.93,1.55,2,8.22,25.27,2,3.403244892842031,100.0,173,1717.89,0,1422.06,576.67,8650,43.25,100.0,0.828,6.92
0,3,615,91,480,753,6.96,5.21,0.88,10,3.95,28.31,2,14.941716989747007,81.08,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,27.89
1,1,27,0,430,0,7.75,7.75,0.48,1,6.97,29.2,0,9.999999738719373,73.08,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,453,85,445,270,1.4,1.1,0.22,12,7.43,28.95,2,9.706390072352749,100.0,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,9.31
1,2,464,205,289,0,15.52,15.52,3.74,8,6.29,73.13,1,2.0784904376964923,47.49,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,58,0,348,0,8.56,8.56,1.02,2,2.6,34.86,0,4.044750359474478,50.4,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,465,226,347,849,5.67,5.67,1.04,11,3.86,18.65,1,17.4262738148845,66.0,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,47.17
1,7,11,0,96,96,5.33,5.33,0.67,1,6.99,33.81,1,1.6563146325169475,89.84,96,511.68,0,671.04,320.0,4800,24.0,100.0,1.311,3.1
1,3,382,83,201,470,8.64,7.06,1.11,13,8.35,3.98,7,10.804020048726048,94.71,221,1909.44,2,1845.35,736.67,11050,55.25,100.0,0.966,156.67
1,0,24,0,427,0,7.19,7.19,0.88,2,4.29,35.45,0,11.9322987558922,58.36,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,9,0,438,0,8.1,8.1,1.72,2,4.44,62.82,0,5.969436514194961,57.76,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,9,0,190,190,8.58,8.58,2.0,1,6.36,46.93,1,1.0014915766965486,89.7,190,1630.2,0,1208.4,633.33,9500,47.5,100.0,0.741,4.04
1,1,38,0,379,0,1.15,1.15,0.1,2,1.59,13.46,0,19.019316439410897,55.36,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,582,319,139,80,7.63,7.63,0.99,13,1.66,59.66,12,1.542071743803243,32.95,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,1.36
1,0,9,0,382,0,4.52,4.52,0.55,1,3.7,50.54,0,3.2845270477428903,59.3,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,4,0,127,0,1.15,1.15,0.18,1,8.74,46.77,0,0.6841992663416385,83.16,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,489,280,312,420,2.87,2.87,0.4,11,2.99,21.62,1,8.32562409865209,65.06,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,20.0
1,7,7,0,332,0,9.39,9.39,1.54,2,7.92,5.13,0,44.63937522250077,71.68,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,6,614,513,245,0,9.82,9.82,2.07,11,4.83,41.91,3,4.628966850544602,25.9,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,5,0,382,0,2.86,2.86,0.43,1,3.34,43.89,0,8.589656077528138,59.06,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,24,0,448,0,5.19,5.19,0.54,2,7.65,71.05,0,4.363124372762859,75.2,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,14,0,292,0,4.0,4.0,0.44,1,6.28,43.69,0,5.241474186268469,70.72,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,2,572,487,78,0,36.31,36.31,13.91,10,5.01,88.73,3,0.2930237689207558,25.98,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,409,16,122,26,2.26,1.44,0.3,11,5.33,43.82,9,2.624372450956068,70.38,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.6
1,5,9,0,210,0,8.37,8.37,1.15,2,4.49,11.68,0,12.842465417875903,57.96,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,4,0,299,0,2.34,2.34,0.4,2,5.97,64.51,0,2.759262038530156,69.88,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,26,0,223,0,4.58,4.58,0.83,2,7.24,55.11,0,2.4496461350908123,70.66,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,670,32,335,189,1.62,1.05,0.24,8,3.98,67.63,6,2.6319681684003617,78.79,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,2.86
1,3,474,154,293,0,7.17,7.17,0.76,11,4.52,61.24,0,2.106466304120938,47.48,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,386,102,453,0,5.32,5.32,0.71,10,3.47,75.71,2,4.9927354982299015,46.21,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,495,384,141,0,3.21,3.21,0.61,9,5.09,48.22,2,2.613023575493031,33.23,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,19,0,68,0,2.23,2.23,0.35,2,7.36,70.49,1,0.5816428038377511,75.94,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,5,0,81,0,6.28,6.28,0.82,1,2.21,9.41,0,3.506907602030992,50.64,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,12,0,296,0,7.78,7.78,1.54,2,6.58,78.26,0,3.5778174336437183,66.32,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,7,0,206,0,2.01,2.01,0.29,2,8.98,75.89,0,1.857952314323417,83.02,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,43,0,141,0,2.79,2.79,0.22,2,4.69,71.26,0,1.4734773625078974,66.56,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,49,0,408,0,7.08,7.08,0.43,1,6.11,61.17,0,5.214974816885795,70.14,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,10,0,400,0,2.28,2.28,0.23,1,1.07,51.09,0,3.053435105384278,51.98,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,580,138,454,92,3.59,3.01,0.47,11,6.29,67.93,6,1.9284557546221408,69.06,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,1.35
0,3,539,115,193,63,8.97,7.3,1.12,7,4.93,27.35,3,1.6087751146727969,65.19,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,2.33
1,3,316,216,328,580,6.43,6.43,0.87,13,8.51,19.7,8,9.137055483704565,78.0,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,30.53
1,7,13,0,217,0,6.51,6.51,0.96,2,0.0,68.36,0,1.594499693194772,40.4,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,7,0,125,0,7.06,7.06,1.56,1,6.74,43.75,0,1.6914285714285715,66.96,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,41,0,126,0,7.9,7.9,0.72,2,6.0,9.02,0,13.747227683704942,66.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,4,569,0,383,0,12.69,12.69,0.0,8,6.48,26.07,6,13.540468129352623,75.92,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,12,0,106,0,2.55,2.55,0.57,2,7.82,25.88,0,3.4003092292756207,75.58,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,581,470,187,0,8.0,8.0,1.53,7,2.46,32.95,0,3.156297347251479,17.48,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,369,0,53,0,2.47,2.47,0.36,9,7.18,79.46,2,0.5789076331488267,75.12,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,663,53,87,0,3.37,3.37,0.54,11,5.6,54.97,4,0.9641622489183942,63.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,30,0,256,0,8.31,8.31,0.97,2,4.36,72.18,0,2.673870867054577,57.74,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,6,621,535,57,0,10.48,10.48,1.7,11,6.17,49.13,3,0.6716873454622535,30.22,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,2,515,417,450,245,55.91,55.91,21.7,9,5.08,45.22,2,3.427686771689784,57.93,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,5.7
1,1,12,0,270,0,9.08,9.08,0.73,1,9.07,46.42,0,3.920723980591556,78.98,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,22,0,307,0,9.89,9.89,1.08,2,9.53,37.69,0,5.943221230081516,78.12,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,397,56,299,0,3.29,3.29,0.0,12,5.36,62.31,4,4.028245778655854,65.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,46,0,366,0,4.07,4.07,0.68,2,4.44,11.29,0,8.148804279083455,60.96,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,12,0,331,0,8.6,8.6,0.96,1,6.39,73.58,0,3.492796868775454,65.96,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,5,0,410,0,7.63,7.63,1.25,2,2.76,25.18,0,11.15965038103038,51.04,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,4,520,354,155,23,2.54,2.54,0.41,8,5.39,44.15,5,2.536806254340676,43.37,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.52
1,7,14,0,382,0,3.18,3.18,0.7,2,7.95,72.6,0,4.090909176890248,74.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,444,322,470,334,4.04,4.04,0.42,8,2.7,68.17,6,5.867683889453573,57.5,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,4.99
1,0,54,0,172,0,3.3,3.3,0.38,2,7.96,68.88,0,2.1341464265622565,78.04,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,20,0,172,0,2.25,2.25,0.27,1,4.48,54.91,0,2.6406847642130127,65.22,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,10,0,334,0,4.21,4.21,0.33,1,4.49,12.52,0,14.217251876346532,64.66,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,21,0,421,0,1.49,1.49,0.12,2,4.81,45.83,0,3.294784943641034,68.04,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,576,258,96,0,5.9,5.9,1.09,9,5.9,37.43,5,2.1907560601505294,45.68,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,557,92,309,0,8.32,6.37,0.0,9,4.34,47.71,2,4.61119271057793,60.75,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,683,337,132,30,5.98,5.98,0.81,8,6.79,51.49,6,2.272285806681758,52.85,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.59
0,3,693,167,162,48,6.38,5.37,0.98,10,3.48,33.74,7,2.282157562817851,53.21,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,1.45
0,4,586,502,71,27,9.89,9.89,1.69,12,6.06,44.89,11,1.158387184384572,33.57,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.6
1,7,4,0,283,0,1.41,1.41,0.16,1,4.01,8.54,0,14.285714349526552,64.44,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,4,523,305,242,0,16.84,16.84,0.0,10,5.28,69.54,3,1.4380212637827468,47.79,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,9,0,307,0,0.87,0.87,0.09,2,5.84,36.5,0,6.219178082191781,72.46,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,2,490,334,498,0,51.37,51.37,18.8,7,3.75,81.55,0,5.162476814780761,27.73,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,371,106,390,50,1.3,1.15,0.21,8,8.31,66.86,3,1.6302721957068624,74.26,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.76
0,3,397,296,466,1117,0.98,0.98,0.18,11,4.84,22.76,6,13.57644977559742,67.74,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,53.19
1,5,3,0,304,304,1.75,1.75,0.24,1,4.38,68.85,1,1.757443757177144,92.34,304,532.0,0,1331.52,1013.33,15200,76.0,100.0,2.503,4.54
0,3,321,152,179,0,3.65,3.65,0.61,12,6.04,56.94,4,2.4236038519197995,49.12,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,48,0,119,0,3.05,3.05,0.5,1,3.27,58.86,0,1.766904500876097,58.08,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,22,0,190,0,1.56,1.56,0.14,1,5.72,30.42,0,5.621301761049596,71.48,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,581,108,86,0,1.98,1.98,0.2,13,8.66,48.08,5,0.3535773575827896,75.2,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,6,536,407,140,121,14.4,14.4,2.31,7,5.59,19.39,6,1.8050542084434067,61.99,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,6.37
1,3,632,332,280,110,3.23,3.23,0.34,9,4.89,34.6,4,7.687861610715198,57.15,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,2.0
1,7,10,0,70,0,3.74,3.74,0.93,1,6.07,71.14,0,0.3935901073970809,64.98,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,10,0,296,0,3.31,3.31,0.64,2,6.88,36.16,0,7.02433631282712,71.12,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,55,0,114,114,3.29,3.29,0.47,2,5.6,63.91,2,0.7510561745360989,78.22,114,375.06,0,638.4,380.0,5700,28.5,100.0,1.702,1.75
1,5,6,0,347,0,6.14,6.14,0.79,2,2.51,46.48,0,3.679001757403472,52.14,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,572,10,230,883,7.91,4.88,0.89,8,7.71,6.15,0,15.447154232007248,100.0,833,6589.03,2,6422.43,2776.67,41650,208.25,100.0,0.975,176.6
0,3,335,135,220,1097,4.19,4.19,0.0,7,3.76,7.71,0,14.656290459261594,78.92,152,636.88,1,571.52,506.67,7600,38.0,100.0,0.897,156.71
1,5,3,0,258,0,5.03,5.03,0.56,2,4.93,74.35,0,2.5689307857414567,64.12,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,35,0,411,0,9.95,9.95,1.97,1,6.46,74.78,0,3.610591126069268,65.84,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,34,0,177,0,3.14,3.14,0.16,2,5.93,67.38,0,1.9887207696970128,72.12,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,31,0,163,0,6.33,6.33,0.53,2,7.57,29.7,0,4.10774400222357,74.98,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,533,142,460,870,3.5,3.03,0.49,11,7.46,29.39,1,15.379381061137437,94.28,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,30.0
0,4,350,156,486,864,3.12,3.12,0.76,11,5.04,30.0,11,11.3,74.73,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,29.79
1,3,670,229,224,224,4.7,4.7,0.63,13,6.02,69.34,13,1.5142775532946355,73.04,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,3.15
1,3,353,89,123,0,2.48,2.48,0.44,11,5.51,67.5,0,0.7407407407407407,57.56,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,362,13,445,0,8.76,5.57,1.64,9,9.72,71.51,5,3.4400782079597274,77.44,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,50,0,174,0,1.68,1.68,0.12,2,0.0,33.21,0,1.2947907613795948,48.8,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,309,255,88,0,3.16,3.16,0.62,7,8.06,44.54,5,0.6735518496485151,43.03,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,320,214,421,69,3.85,3.85,0.56,11,5.43,44.91,3,4.94321978967436,49.0,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,1.6
1,0,26,0,265,0,8.29,8.29,1.15,2,6.83,63.98,0,4.063769957177966,67.32,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,7,0,229,0,5.09,5.09,0.73,2,5.38,44.57,0,3.028943256099621,64.22,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,703,0,94,0,2.26,2.26,0.41,13,5.26,100.11,8,0.8990110823223173,66.94,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,10,0,283,0,3.9,3.9,0.0,1,5.26,21.94,0,10.346399018889096,71.04,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,621,208,343,513,0.71,0.71,0.1,7,5.11,36.53,0,5.009581333567248,86.04,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,13.86
1,3,546,12,199,0,4.65,4.65,0.91,9,5.85,75.86,2,0.9754811416374052,63.42,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,2,710,79,409,0,75.78,75.78,21.96,12,5.57,77.68,4,3.849124598678429,57.83,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,469,195,498,0,6.92,6.92,1.18,11,2.65,61.13,1,7.263209426501805,33.97,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,8,0,306,0,7.55,7.55,1.08,1,7.9,25.67,0,9.894818825285752,71.6,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,8,0,167,0,6.19,6.19,0.92,2,4.94,3.28,0,33.841463709820744,60.56,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,6,0,371,0,1.69,1.69,0.2,1,6.7,21.54,0,12.209841635169736,74.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,37,0,165,0,2.06,2.06,0.16,2,0.96,10.47,0,11.556828740591577,52.24,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,47,0,310,0,3.92,3.92,0.58,1,4.38,12.86,0,23.794712921404848,61.72,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,4,578,418,448,0,2.34,2.34,0.5,11,4.37,50.42,0,3.074177025564979,33.55,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,310,16,237,973,9.16,5.97,0.0,11,5.4,3.75,5,45.06666666666667,99.54,925,8473.0,2,4995.0,3083.33,46250,231.25,100.0,0.59,324.33
1,3,363,70,74,74,9.67,9.67,0.0,9,6.62,68.79,9,0.9158307771701102,74.93,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,1.03
1,0,25,0,285,0,8.21,8.21,1.17,2,7.1,32.55,0,2.2734255525187725,68.4,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,679,132,415,972,6.2,4.93,0.96,13,5.17,19.63,12,19.714723206584523,83.3,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,51.16
1,5,6,0,351,0,2.81,2.81,0.23,1,4.74,30.79,0,9.288729830981287,66.66,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,13,0,367,0,6.94,6.94,0.88,1,5.15,13.6,0,10.955882045636962,61.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,6,584,323,230,0,7.54,7.54,1.34,11,0.21,48.23,0,2.5502799329758554,18.72,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,26,0,71,0,6.95,6.95,1.2,2,3.33,34.01,0,0.4704498909036907,53.32,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,455,113,204,903,4.69,3.98,0.68,7,9.62,9.16,0,12.991266591955236,100.0,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,100.33
1,0,36,0,239,0,2.36,2.36,0.0,1,8.65,70.76,0,1.243640437299285,84.6,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,718,263,464,383,1.02,1.02,0.13,7,4.18,57.47,4,5.829128117006527,80.77,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,6.96
1,1,6,0,467,0,1.63,1.63,0.1,2,2.02,47.56,0,6.433977947104203,57.08,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,379,0,226,0,3.74,3.74,0.51,13,9.08,39.47,1,2.026855777193078,81.22,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,12,0,303,0,7.93,7.93,1.94,1,4.43,70.43,0,3.3366463010327467,57.72,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,50,0,188,0,2.72,2.72,0.48,1,5.94,18.54,0,8.1445519171219,68.96,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,9,0,77,0,3.33,3.33,0.43,1,3.9,42.9,0,1.351981303893712,61.3,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,644,302,85,0,2.85,2.85,0.0,7,4.52,24.22,0,0.8257638549548737,49.32,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,10,0,445,445,7.67,7.67,0.61,1,6.51,80.12,1,1.310534153775717,99.94,445,3413.15,0,2896.95,1483.33,22250,111.25,100.0,0.849,14.35
1,1,25,0,149,0,9.53,9.53,0.95,2,7.12,46.59,0,2.704443004664837,68.98,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,4,460,308,204,204,5.46,5.46,0.0,7,5.96,43.82,7,2.304883630839677,76.2,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,4.86
1,1,42,0,158,0,9.69,9.69,0.59,2,5.21,4.34,0,23.963132798045187,64.94,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,4,0,204,0,0.74,0.74,0.09,2,4.7,24.36,0,3.7766829924012986,67.9,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,337,258,52,0,1.67,1.67,0.17,13,8.31,37.16,0,0.8342303586462178,50.92,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,437,113,391,39,9.54,8.19,0.0,7,5.49,54.45,0,5.23415970627462,65.95,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.72
1,1,27,0,482,482,5.15,5.15,0.48,2,6.7,20.33,2,15.248401434498804,100.0,482,2482.3,0,3229.4,1606.67,24100,120.5,100.0,1.301,15.55
1,0,23,0,473,0,7.55,7.55,1.47,1,7.19,16.15,0,14.674922947246989,68.76,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,566,56,387,3,2.44,1.71,0.44,8,8.33,57.43,2,3.795925454319615,75.27,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.05
1,1,30,0,286,0,2.9,2.9,0.19,1,4.33,67.27,0,1.8433180643362024,65.42,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
